viajeros,viajes,provincia_origen,provincia_origen_name,provincia_destino,provincia_destino_name,day,weekday,is_holiday_origen,is_holiday_destino,temp_origen,precip_origen,temp_destino,precip_destino,icon_origen_clear-day,icon_origen_cloudy,icon_origen_partly-cloudy-day,icon_origen_rain,icon_origen_wind,icon_destino_clear-day,icon_destino_cloudy,icon_destino_partly-cloudy-day,icon_destino_rain,icon_destino_wind,is_event_origen,is_event_destino
9017,9706,28,Madrid,8,Barcelona,2022-09-05,1,0,0,21.8,0.0,26.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
754,879,28,Madrid,30,Murcia,2022-09-05,1,0,0,21.8,0.0,27.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3286,3621,28,Madrid,29,Málaga,2022-09-05,1,0,0,21.8,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
4948,5358,28,Madrid,41,Sevilla,2022-09-05,1,0,0,21.8,0.0,23.7,0.0,1,0,0,0,0,1,0,0,0,0,0,0
4715,5065,28,Madrid,46,Valencia/Valéncia,2022-09-05,1,0,0,21.8,0.0,26.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
61818,68560,30,Murcia,3,Alicante,2022-09-05,1,0,0,27.6,0.0,26.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1280,1406,30,Murcia,8,Barcelona,2022-09-05,1,0,0,27.6,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
819,942,30,Murcia,28,Madrid,2022-09-05,1,0,0,27.6,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
255,363,30,Murcia,29,Málaga,2022-09-05,1,0,0,27.6,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
76,124,30,Murcia,41,Sevilla,2022-09-05,1,0,0,27.6,0.0,23.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4505,4571,30,Murcia,46,Valencia/Valéncia,2022-09-05,1,0,0,27.6,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
273,344,29,Málaga,3,Alicante,2022-09-05,1,0,0,27.4,0.0,26.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1218,1436,29,Málaga,8,Barcelona,2022-09-05,1,0,0,27.4,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4693,5006,29,Málaga,28,Madrid,2022-09-05,1,0,0,27.4,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
495,576,29,Málaga,30,Murcia,2022-09-05,1,0,0,27.4,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
17027,17689,29,Málaga,41,Sevilla,2022-09-05,1,0,0,27.4,0.0,23.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
206,249,29,Málaga,46,Valencia/Valéncia,2022-09-05,1,0,0,27.4,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
74,137,41,Sevilla,3,Alicante,2022-09-05,1,0,0,23.7,0.0,26.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1297,1585,41,Sevilla,8,Barcelona,2022-09-05,1,0,0,23.7,0.0,26.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
5149,5636,41,Sevilla,28,Madrid,2022-09-05,1,0,0,23.7,0.0,21.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
83,134,41,Sevilla,30,Murcia,2022-09-05,1,0,0,23.7,0.0,27.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
17313,17972,41,Sevilla,29,Málaga,2022-09-05,1,0,0,23.7,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
445,579,41,Sevilla,46,Valencia/Valéncia,2022-09-05,1,0,0,23.7,0.0,26.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
49259,51784,46,Valencia/Valéncia,3,Alicante,2022-09-05,1,0,0,26.8,0.0,26.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3677,3810,46,Valencia/Valéncia,8,Barcelona,2022-09-05,1,0,0,26.8,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5744,6078,46,Valencia/Valéncia,28,Madrid,2022-09-05,1,0,0,26.8,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3848,3903,46,Valencia/Valéncia,30,Murcia,2022-09-05,1,0,0,26.8,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
134,180,46,Valencia/Valéncia,29,Málaga,2022-09-05,1,0,0,26.8,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
427,562,46,Valencia/Valéncia,41,Sevilla,2022-09-05,1,0,0,26.8,0.0,23.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
2119,2442,3,Alicante,8,Barcelona,2022-09-06,2,0,0,26.2,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3083,3363,3,Alicante,28,Madrid,2022-09-06,2,0,0,26.2,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
61632,68330,3,Alicante,30,Murcia,2022-09-06,2,0,0,26.2,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
104,173,3,Alicante,29,Málaga,2022-09-06,2,0,0,26.2,0.0,26.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
184,236,3,Alicante,41,Sevilla,2022-09-06,2,0,0,26.2,0.0,24.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
52001,55208,3,Alicante,46,Valencia/Valéncia,2022-09-06,2,0,0,26.2,0.0,27.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2177,2524,8,Barcelona,3,Alicante,2022-09-06,2,0,0,26.8,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
10157,10968,8,Barcelona,28,Madrid,2022-09-06,2,0,0,26.8,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1104,1272,8,Barcelona,30,Murcia,2022-09-06,2,0,0,26.8,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1347,1453,8,Barcelona,29,Málaga,2022-09-06,2,0,0,26.8,0.0,26.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1727,1879,8,Barcelona,41,Sevilla,2022-09-06,2,0,0,26.8,0.0,24.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3189,3325,8,Barcelona,46,Valencia/Valéncia,2022-09-06,2,0,0,26.8,0.0,27.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2659,2918,28,Madrid,3,Alicante,2022-09-06,2,0,0,21.8,0.0,26.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
9688,10604,28,Madrid,8,Barcelona,2022-09-06,2,0,0,21.8,0.0,26.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
663,785,28,Madrid,30,Murcia,2022-09-06,2,0,0,21.8,0.0,27.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3270,3588,28,Madrid,29,Málaga,2022-09-06,2,0,0,21.8,0.0,26.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
4179,4494,28,Madrid,41,Sevilla,2022-09-06,2,0,0,21.8,0.0,24.9,0.0,1,0,0,0,0,1,0,0,0,0,0,0
5116,5490,28,Madrid,46,Valencia/Valéncia,2022-09-06,2,0,0,21.8,0.0,27.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
63683,70283,30,Murcia,3,Alicante,2022-09-06,2,0,0,27.6,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1141,1320,30,Murcia,8,Barcelona,2022-09-06,2,0,0,27.6,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
624,750,30,Murcia,28,Madrid,2022-09-06,2,0,0,27.6,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
253,388,30,Murcia,29,Málaga,2022-09-06,2,0,0,27.6,0.0,26.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
82,142,30,Murcia,41,Sevilla,2022-09-06,2,0,0,27.6,0.0,24.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4114,4207,30,Murcia,46,Valencia/Valéncia,2022-09-06,2,0,0,27.6,0.0,27.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
181,251,29,Málaga,3,Alicante,2022-09-06,2,0,0,26.5,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1246,1388,29,Málaga,8,Barcelona,2022-09-06,2,0,0,26.5,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3980,4270,29,Málaga,28,Madrid,2022-09-06,2,0,0,26.5,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
455,558,29,Málaga,30,Murcia,2022-09-06,2,0,0,26.5,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
15596,16393,29,Málaga,41,Sevilla,2022-09-06,2,0,0,26.5,0.0,24.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
209,242,29,Málaga,46,Valencia/Valéncia,2022-09-06,2,0,0,26.5,0.0,27.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
148,202,41,Sevilla,3,Alicante,2022-09-06,2,0,0,24.9,0.0,26.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1515,1818,41,Sevilla,8,Barcelona,2022-09-06,2,0,0,24.9,0.0,26.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
4606,4877,41,Sevilla,28,Madrid,2022-09-06,2,0,0,24.9,0.0,21.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
113,169,41,Sevilla,30,Murcia,2022-09-06,2,0,0,24.9,0.0,27.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
15327,16141,41,Sevilla,29,Málaga,2022-09-06,2,0,0,24.9,0.0,26.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
183,291,41,Sevilla,46,Valencia/Valéncia,2022-09-06,2,0,0,24.9,0.0,27.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
48297,51618,46,Valencia/Valéncia,3,Alicante,2022-09-06,2,0,0,27.1,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2960,3098,46,Valencia/Valéncia,8,Barcelona,2022-09-06,2,0,0,27.1,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5182,5602,46,Valencia/Valéncia,28,Madrid,2022-09-06,2,0,0,27.1,0.0,21.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3794,3846,46,Valencia/Valéncia,30,Murcia,2022-09-06,2,0,0,27.1,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
163,201,46,Valencia/Valéncia,29,Málaga,2022-09-06,2,0,0,27.1,0.0,26.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
266,373,46,Valencia/Valéncia,41,Sevilla,2022-09-06,2,0,0,27.1,0.0,24.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1901,2330,3,Alicante,8,Barcelona,2022-09-07,3,0,0,26.7,0.0,25.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2751,3073,3,Alicante,28,Madrid,2022-09-07,3,0,0,26.7,0.0,20.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
61795,68411,3,Alicante,30,Murcia,2022-09-07,3,0,0,26.7,0.0,27.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
118,164,3,Alicante,29,Málaga,2022-09-07,3,0,0,26.7,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
67,72,3,Alicante,41,Sevilla,2022-09-07,3,0,0,26.7,0.0,25.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
52452,55241,3,Alicante,46,Valencia/Valéncia,2022-09-07,3,0,0,26.7,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1935,2391,8,Barcelona,3,Alicante,2022-09-07,3,0,0,25.3,0.0,26.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
10351,11177,8,Barcelona,28,Madrid,2022-09-07,3,0,0,25.3,0.0,20.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
991,1141,8,Barcelona,30,Murcia,2022-09-07,3,0,0,25.3,0.0,27.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1398,1549,8,Barcelona,29,Málaga,2022-09-07,3,0,0,25.3,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1301,1467,8,Barcelona,41,Sevilla,2022-09-07,3,0,0,25.3,0.0,25.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3647,3777,8,Barcelona,46,Valencia/Valéncia,2022-09-07,3,0,0,25.3,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2926,3275,28,Madrid,3,Alicante,2022-09-07,3,0,0,20.6,0.0,26.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
10151,11062,28,Madrid,8,Barcelona,2022-09-07,3,0,0,20.6,0.0,25.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
744,890,28,Madrid,30,Murcia,2022-09-07,3,0,0,20.6,0.0,27.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3229,3525,28,Madrid,29,Málaga,2022-09-07,3,0,0,20.6,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5052,5392,28,Madrid,41,Sevilla,2022-09-07,3,0,0,20.6,0.0,25.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5544,5924,28,Madrid,46,Valencia/Valéncia,2022-09-07,3,0,0,20.6,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
63876,70318,30,Murcia,3,Alicante,2022-09-07,3,0,0,27.8,0.0,26.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1024,1149,30,Murcia,8,Barcelona,2022-09-07,3,0,0,27.8,0.0,25.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
520,665,30,Murcia,28,Madrid,2022-09-07,3,0,0,27.8,0.0,20.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
292,384,30,Murcia,29,Málaga,2022-09-07,3,0,0,27.8,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
107,135,30,Murcia,41,Sevilla,2022-09-07,3,0,0,27.8,0.0,25.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3743,3807,30,Murcia,46,Valencia/Valéncia,2022-09-07,3,0,0,27.8,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
243,292,29,Málaga,3,Alicante,2022-09-07,3,0,0,28.8,0.0,26.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1259,1464,29,Málaga,8,Barcelona,2022-09-07,3,0,0,28.8,0.0,25.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3809,4128,29,Málaga,28,Madrid,2022-09-07,3,0,0,28.8,0.0,20.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
434,549,29,Málaga,30,Murcia,2022-09-07,3,0,0,28.8,0.0,27.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
16469,17178,29,Málaga,41,Sevilla,2022-09-07,3,0,0,28.8,0.0,25.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
218,287,29,Málaga,46,Valencia/Valéncia,2022-09-07,3,0,0,28.8,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
48,57,41,Sevilla,3,Alicante,2022-09-07,3,0,0,25.6,0.0,26.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1320,1654,41,Sevilla,8,Barcelona,2022-09-07,3,0,0,25.6,0.0,25.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5188,5493,41,Sevilla,28,Madrid,2022-09-07,3,0,0,25.6,0.0,20.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
88,121,41,Sevilla,30,Murcia,2022-09-07,3,0,0,25.6,0.0,27.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
18357,19122,41,Sevilla,29,Málaga,2022-09-07,3,0,0,25.6,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
320,445,41,Sevilla,46,Valencia/Valéncia,2022-09-07,3,0,0,25.6,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
49071,52036,46,Valencia/Valéncia,3,Alicante,2022-09-07,3,0,0,27.3,0.0,26.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2976,3113,46,Valencia/Valéncia,8,Barcelona,2022-09-07,3,0,0,27.3,0.0,25.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5133,5553,46,Valencia/Valéncia,28,Madrid,2022-09-07,3,0,0,27.3,0.0,20.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3699,3754,46,Valencia/Valéncia,30,Murcia,2022-09-07,3,0,0,27.3,0.0,27.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
163,227,46,Valencia/Valéncia,29,Málaga,2022-09-07,3,0,0,27.3,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
279,389,46,Valencia/Valéncia,41,Sevilla,2022-09-07,3,0,0,27.3,0.0,25.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2093,2582,3,Alicante,8,Barcelona,2022-09-08,4,0,0,27.4,0.0,25.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3131,3433,3,Alicante,28,Madrid,2022-09-08,4,0,0,27.4,0.0,22.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
62257,68725,3,Alicante,30,Murcia,2022-09-08,4,0,0,27.4,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
99,190,3,Alicante,29,Málaga,2022-09-08,4,0,0,27.4,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
128,140,3,Alicante,41,Sevilla,2022-09-08,4,0,0,27.4,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
54328,57463,3,Alicante,46,Valencia/Valéncia,2022-09-08,4,0,0,27.4,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2029,2530,8,Barcelona,3,Alicante,2022-09-08,4,0,0,25.1,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
10830,11590,8,Barcelona,28,Madrid,2022-09-08,4,0,0,25.1,0.0,22.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1106,1271,8,Barcelona,30,Murcia,2022-09-08,4,0,0,25.1,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1225,1337,8,Barcelona,29,Málaga,2022-09-08,4,0,0,25.1,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1506,1723,8,Barcelona,41,Sevilla,2022-09-08,4,0,0,25.1,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3271,3411,8,Barcelona,46,Valencia/Valéncia,2022-09-08,4,0,0,25.1,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3127,3444,28,Madrid,3,Alicante,2022-09-08,4,0,0,22.6,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
11267,12092,28,Madrid,8,Barcelona,2022-09-08,4,0,0,22.6,0.0,25.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
884,1024,28,Madrid,30,Murcia,2022-09-08,4,0,0,22.6,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3909,4166,28,Madrid,29,Málaga,2022-09-08,4,0,0,22.6,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
5401,5822,28,Madrid,41,Sevilla,2022-09-08,4,0,0,22.6,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
5194,5506,28,Madrid,46,Valencia/Valéncia,2022-09-08,4,0,0,22.6,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
64951,71213,30,Murcia,3,Alicante,2022-09-08,4,0,0,28.0,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1204,1376,30,Murcia,8,Barcelona,2022-09-08,4,0,0,28.0,0.0,25.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
566,715,30,Murcia,28,Madrid,2022-09-08,4,0,0,28.0,0.0,22.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
327,456,30,Murcia,29,Málaga,2022-09-08,4,0,0,28.0,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
87,87,30,Murcia,41,Sevilla,2022-09-08,4,0,0,28.0,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4611,4680,30,Murcia,46,Valencia/Valéncia,2022-09-08,4,0,0,28.0,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
222,308,29,Málaga,3,Alicante,2022-09-08,4,0,0,27.8,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1110,1273,29,Málaga,8,Barcelona,2022-09-08,4,0,0,27.8,0.0,25.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3777,4024,29,Málaga,28,Madrid,2022-09-08,4,0,0,27.8,0.0,22.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
525,663,29,Málaga,30,Murcia,2022-09-08,4,0,0,27.8,0.0,28.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
16425,17150,29,Málaga,41,Sevilla,2022-09-08,4,0,0,27.8,0.0,25.7,0.0,1,0,0,0,0,1,0,0,0,0,0,0
297,374,29,Málaga,46,Valencia/Valéncia,2022-09-08,4,0,0,27.8,0.0,26.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
158,171,41,Sevilla,3,Alicante,2022-09-08,4,0,0,25.7,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1315,1616,41,Sevilla,8,Barcelona,2022-09-08,4,0,0,25.7,0.0,25.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
4748,5129,41,Sevilla,28,Madrid,2022-09-08,4,0,0,25.7,0.0,22.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
74,77,41,Sevilla,30,Murcia,2022-09-08,4,0,0,25.7,0.0,28.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
18620,19350,41,Sevilla,29,Málaga,2022-09-08,4,0,0,25.7,0.0,27.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
375,465,41,Sevilla,46,Valencia/Valéncia,2022-09-08,4,0,0,25.7,0.0,26.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
53473,56795,46,Valencia/Valéncia,3,Alicante,2022-09-08,4,0,0,26.2,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3278,3415,46,Valencia/Valéncia,8,Barcelona,2022-09-08,4,0,0,26.2,0.0,25.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5236,5546,46,Valencia/Valéncia,28,Madrid,2022-09-08,4,0,0,26.2,0.0,22.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4227,4321,46,Valencia/Valéncia,30,Murcia,2022-09-08,4,0,0,26.2,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
260,344,46,Valencia/Valéncia,29,Málaga,2022-09-08,4,0,0,26.2,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
522,614,46,Valencia/Valéncia,41,Sevilla,2022-09-08,4,0,0,26.2,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
2229,2555,3,Alicante,8,Barcelona,2022-09-09,5,0,0,26.4,0.0,24.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3047,3298,3,Alicante,28,Madrid,2022-09-09,5,0,0,26.4,0.0,24.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
66064,72309,3,Alicante,30,Murcia,2022-09-09,5,0,0,26.4,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
147,228,3,Alicante,29,Málaga,2022-09-09,5,0,0,26.4,0.0,24.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
68,144,3,Alicante,41,Sevilla,2022-09-09,5,0,0,26.4,0.0,28.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
55747,58672,3,Alicante,46,Valencia/Valéncia,2022-09-09,5,0,0,26.4,0.0,26.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2296,2622,8,Barcelona,3,Alicante,2022-09-09,5,0,0,24.2,0.0,26.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
9714,10401,8,Barcelona,28,Madrid,2022-09-09,5,0,0,24.2,0.0,24.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1291,1392,8,Barcelona,30,Murcia,2022-09-09,5,0,0,24.2,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1289,1381,8,Barcelona,29,Málaga,2022-09-09,5,0,0,24.2,0.0,24.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1455,1636,8,Barcelona,41,Sevilla,2022-09-09,5,0,0,24.2,0.0,28.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3208,3341,8,Barcelona,46,Valencia/Valéncia,2022-09-09,5,0,0,24.2,0.0,26.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3237,3509,28,Madrid,3,Alicante,2022-09-09,5,0,0,24.6,0.0,26.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
9885,10631,28,Madrid,8,Barcelona,2022-09-09,5,0,0,24.6,0.0,24.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
988,1146,28,Madrid,30,Murcia,2022-09-09,5,0,0,24.6,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4326,4582,28,Madrid,29,Málaga,2022-09-09,5,0,0,24.6,0.0,24.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
5501,5846,28,Madrid,41,Sevilla,2022-09-09,5,0,0,24.6,0.0,28.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
5901,6366,28,Madrid,46,Valencia/Valéncia,2022-09-09,5,0,0,24.6,0.0,26.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0
71799,78264,30,Murcia,3,Alicante,2022-09-09,5,0,0,27.8,0.0,26.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1241,1359,30,Murcia,8,Barcelona,2022-09-09,5,0,0,27.8,0.0,24.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
753,913,30,Murcia,28,Madrid,2022-09-09,5,0,0,27.8,0.0,24.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
264,322,30,Murcia,29,Málaga,2022-09-09,5,0,0,27.8,0.0,24.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
174,197,30,Murcia,41,Sevilla,2022-09-09,5,0,0,27.8,0.0,28.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
4589,4665,30,Murcia,46,Valencia/Valéncia,2022-09-09,5,0,0,27.8,0.0,26.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0
204,290,29,Málaga,3,Alicante,2022-09-09,5,0,0,24.0,0.0,26.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1098,1211,29,Málaga,8,Barcelona,2022-09-09,5,0,0,24.0,0.0,24.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3684,3874,29,Málaga,28,Madrid,2022-09-09,5,0,0,24.0,0.0,24.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
499,554,29,Málaga,30,Murcia,2022-09-09,5,0,0,24.0,0.0,27.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
16622,17276,29,Málaga,41,Sevilla,2022-09-09,5,0,0,24.0,0.0,28.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
